ward,year,category,location,cost,geometry_type,grammar
7,2025,Sidewalk,8135 S EUCLID AVE,9050.39,unknown,single_address
7,2025,Sidewalk,8458 S MARYLAND AVE,46168.46,unknown,single_address
7,2025,Sidewalk,8815 S CORNELL AVE,1656.39,unknown,single_address
7,2025,Sidewalk,8918 S CHAPPEL AVE,15007.46,unknown,single_address
7,2025,Sidewalk,8944 S CLYDE AVE,2242.05,unknown,single_address
7,2025,Sidewalk,9156 S BENNETT AVE,17989.84,unknown,single_address
7,2025,Sidewalk,9305 S DR MARTIN LUTHER KING JR DR,4262.35,unknown,single_address
7,2025,Sidewalk,9314 S EAST END AVE,5935.17,unknown,single_address
7,2025,Sidewalk,9600 S UNIVERSITY AVE,26176.2,unknown,single_address
7,2025,Street Resurfacing,ON E 72ND PL FROM S DORCHESTER AVE (1400 E) TO S BLACKSTONE AVE,66426.55,line,street_segment
7,2025,Street Resurfacing,ON E 74TH ST FROM S KENWOOD AVE (1330 E) TO S DORCHESTER AVE,29593.93,line,street_segment
7,2025,Street Resurfacing,ON E 82ND ST FROM S MERRILL AVE (2130 E) TO S LUELLA AVE,56814.09,line,street_segment
7,2025,Street Resurfacing,ON E 85TH ST FROM S EAST END AVE (1700 E) TO S CREGIER AVE,47436.99,line,street_segment
7,2025,Street Resurfacing,ON E 86TH ST FROM 950 E TO S INGLESIDE AVE,19024.96,line,street_segment
7,2025,Street Resurfacing,ON E 92ND ST FROM S STONY ISLAND AVE (1600 E) TO S CREGIER AVE,124400.38,line,street_segment
8,2025,Street Resurfacing,ON E 94TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE,21461.79,line,street_segment
8,2025,Street Resurfacing,ON S AVALON AVE FROM 9858 S TO E 98TH ST,54638.03,line,street_segment
8,2025,Street Resurfacing,ON S BLACKSTONE AVE FROM E 86TH ST (8600 S) TO E 87TH ST,61169.21,line,street_segment
8,2025,Street Resurfacing,ON S CHAPPEL AVE FROM E 80TH ST (8000 S) TO E 81ST ST,62835.52,line,street_segment
8,2025,Street Resurfacing,ON S CLYDE AVE FROM E 89TH ST (8900 S) TO E 90TH ST,57867.44,line,street_segment
8,2025,Street Resurfacing,ON S CONSTANCE AVE FROM E 90TH ST (9000 S) TO E 92ND ST,109737.85,line,street_segment
8,2025,Street Resurfacing,ON S CORNELL AVE FROM E 78TH ST (7800 S) TO E 79TH ST,48912.93,line,street_segment
8,2025,Street Resurfacing,ON S DOBSON AVE FROM E 95TH ST (9500 S) TO E 96TH ST,55548.17,line,street_segment
8,2025,Street Resurfacing,ON S EAST END AVE FROM E 93RD ST (9300 S) TO E 94TH ST,57867.57,line,street_segment
8,2025,Street Resurfacing,ON S ELLIS AVE FROM E 83RD ST (8300 S) TO E 84TH ST,56926.05,line,street_segment
8,2025,Street Resurfacing,ON S KENWOOD AVE FROM E 85TH ST (8530 S) TO E 87TH ST,49500.47,line,street_segment
8,2025,Street Resurfacing,ON S LUELLA AVE FROM E 84TH ST (8400 S) TO E 85TH ST,54080.2,line,street_segment
8,2025,Street Resurfacing,ON S RIDGELAND AVE FROM E 89TH ST (8900 S) TO E 90TH ST,62506.31,line,street_segment
8,2025,Street Speed Hump,ON E 84TH ST FROM S STONY ISLAND AVE (1600 E) TO S EAST END AVE,4880.0,line,street_segment
8,2025,Street Speed Hump,ON E 85TH ST FROM S EAST END AVE (1700 E) TO S CREGIER AVE,4880.0,line,street_segment
8,2025,Street Speed Hump,ON E 89TH PL FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE,4880.0,line,street_segment
8,2025,Street Speed Hump,ON E 89TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE,4880.0,line,street_segment
8,2025,Street Speed Hump,ON E 91ST PL FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE,4880.0,line,street_segment
8,2025,Street Speed Hump,ON S DORCHESTER AVE FROM E 82ND ST (8200 S) TO E 83RD ST,4880.0,line,street_segment
8,2025,Street Speed Hump,ON S DORCHESTER AVE FROM E 85TH ST (8500 S) TO E 87TH ST,9760.0,line,street_segment
8,2025,Street Speed Hump,ON S MARYLAND AVE FROM E 77TH ST (7700 S) TO E 78TH ST,4880.0,line,street_segment
8,2025,Street Speed Hump,ON S MERRILL AVE FROM E 75TH ST (7500 S) TO E 76TH ST,4880.0,line,street_segment
8,2025,Street Speed Hump,ON S WOODLAWN AVE FROM E 90TH ST (9000 S) TO E 91ST ST,4880.0,line,street_segment
8,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
8,2025,Unknown,WARD COMMITTED 2025 TOTAL,1499999.99,unknown,unresolvable_text
8,2025,Unknown,WARD 2025 BALANCE,0.01,unknown,unresolvable_text
8,2025,Alley Resurfacing,S PARNELL AVE & W 123RD ST&W 124TH ST & S WALLACE ST,59989.82,polygon,alley_block_polygon
8,2025,Alley Resurfacing,W 128TH PL & S PARNELL AVE&S PARNELL AVE & W 128TH ST,12756.52,polygon,alley_block_polygon
8,2025,Alley Speed Hump,S HARVARD AVE & W 126TH ST&W 127TH ST & S PRINCETON AVE,1450.0,polygon,alley_block_polygon
8,2025,Curb & Gutter,ON S PRAIRIE AVE FROM E 100TH ST (10000 S) TO E 101ST ST,260350.12,line,street_segment
8,2025,Sidewalk,10047 S EBERHART AVE,3721.46,unknown,single_address
8,2025,Sidewalk,10356 S EBERHART AVE,12453.51,unknown,single_address
8,2025,Sidewalk,10437 S INDIANA AVE,5624.98,unknown,single_address
8,2025,Sidewalk,12835 S LOWE AVE,6879.92,unknown,single_address
8,2025,Sidewalk,12835 S UNION AVE,20162.04,unknown,single_address
8,2025,Sidewalk,225 W 118TH ST,10829.88,unknown,single_address
8,2025,Sidewalk,551 E 106TH ST,1509.04,unknown,single_address
8,2025,Sidewalk,58 W 108TH PL,16262.98,unknown,single_address
8,2025,Sidewalk,711 E 105TH PL,7244.91,unknown,single_address
8,2025,Sidewalk,9400 S NORMAL AVE,13732.37,unknown,single_address
8,2025,Sidewalk,ON S CORLISS AVE FROM S DOTY AVE W (11110 S) TO E 112TH ST,2562.2,line,street_segment
8,2025,Street Light Upgrade,140 E 121ST PL,500.0,unknown,single_address
8,2025,Street Resurfacing,ON E 109TH ST FROM S EBERHART AVE (500 E) TO S RHODES AVE,44622.83,line,street_segment
8,2025,Street Resurfacing,ON E 114TH ST FROM S STATE ST (0 E) TO S MICHIGAN AVE,45826.13,line,street_segment
8,2025,Street Resurfacing,ON E 120TH PL FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE,81752.55,line,street_segment
8,2025,Street Resurfacing,ON E 125TH PL FROM S EDBROOKE AVE (130 E) TO S INDIANA AVE,18261.61,line,street_segment
8,2025,Street Resurfacing,ON S CALUMET AVE FROM E 102ND ST (10200 S) TO E 103RD ST,54403.15,line,street_segment
8,2025,Street Resurfacing,ON S CORLISS AVE FROM S DOTY AVE W (11110 S) TO E 112TH ST,59699.35,line,street_segment
8,2025,Street Resurfacing,ON S FOREST AVE FROM E 106TH ST (10600 S) TO E 107TH ST,58654.21,line,street_segment
9,2025,Street Resurfacing,ON S HARVARD AVE FROM W 95TH ST (9500 S) TO W 96TH ST,57666.73,line,street_segment
9,2025,Street Resurfacing,ON S INDIANA AVE FROM E 111TH ST (11100 S) TO E 112TH ST,68769.95,line,street_segment
9,2025,Street Resurfacing,ON S LA SALLE ST FROM W 124TH ST (12400 S) TO W 125TH ST,54256.36,line,street_segment
9,2025,Street Resurfacing,ON S NORMAL AVE FROM W 95TH ST (9500 S) TO W 96TH ST,62775.61,line,street_segment
9,2025,Street Resurfacing,ON S PERRY AVE FROM W 92ND ST (9200 S) TO W 93RD ST,59701.31,line,street_segment
9,2025,Street Resurfacing,ON S PRAIRIE AVE FROM E 100TH ST (10000 S) TO E 101ST ST,58681.48,line,street_segment
9,2025,Street Resurfacing,ON S UNION AVE FROM W VERMONT ST (12720 S) TO W 128TH PL,71529.53,line,street_segment
9,2025,Street Resurfacing,ON S VERNON AVE FROM E 108TH ST (10800 S) TO E 109TH ST,65985.99,line,street_segment
9,2025,Street Resurfacing,ON S WALLACE ST FROM W 92ND ST (9200 S) TO W 93RD ST,53412.51,line,street_segment
9,2025,Street Resurfacing,ON S WALLACE ST FROM W 95TH ST (9500 S) TO W 97TH ST,103433.52,line,street_segment
9,2025,Street Resurfacing,ON W 129TH PL FROM S WALLACE ST (600 W) TO S LOWE AVE,33080.2,line,street_segment
9,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
9,2025,Unknown,WARD COMMITTED 2025 TOTAL,1488542.77,unknown,unresolvable_text
9,2025,Unknown,WARD 2025 BALANCE,11457.23,unknown,unresolvable_text
9,2025,Alley Resurfacing,8745 S COMMERCIAL AVE; S COMMERCIAL AVE & E 87TH ST&E 88TH ST & S HOUSTON AVE,38254.82,point,intersection
9,2025,Alley Resurfacing,9858 S MARQUETTE AVE; S MARQUETTE AVE & E 98TH ST&E 99TH ST & S MARQUETTE AVE,42362.26,point,intersection
9,2025,Alley Resurfacing,S AVENUE M & E 95TH ST&E 96TH ST & S AVENUE N,50453.54,polygon,alley_block_polygon
9,2025,Alley Speed Hump,S AVENUE L & E 97TH ST&E 98TH ST & S AVENUE M,1450.0,polygon,alley_block_polygon
9,2025,Alley Speed Hump,S AVENUE N & E 97TH ST&E 98TH ST & S AVENUE M,1450.0,polygon,alley_block_polygon
9,2025,Curb & Gutter,11113-11115 S EWING AVE,3254.02,line,address_range
9,2025,Curb & Gutter,11131-11143 S AVENUE L,36018.37,line,address_range
9,2025,Unknown,Miscellaneous CDOT Projects (2025) 13300 S BALTIMORE AVE,660.0,unknown,unresolvable_text
9,2025,Unknown,Miscellaneous CDOT Projects,1125.0,unknown,unresolvable_text
9,2025,Unknown,Miscellaneous CDOT Projects,1125.0,unknown,unresolvable_text
9,2025,Unknown,Miscellaneous CDOT Projects,1125.0,unknown,unresolvable_text
9,2025,Unknown,Miscellaneous CDOT Projects,1125.0,unknown,unresolvable_text
9,2025,Unknown,Miscellaneous CDOT Projects,660.0,unknown,unresolvable_text
9,2025,Pavement Markings,Pavement Markings Menu (2025) E 133RD ST & S GREEN BAY AVE,1900.0,point,intersection
9,2025,Sidewalk,10302 S AVENUE J,21498.46,unknown,single_address
9,2025,Sidewalk,10428 S AVENUE L,4962.05,unknown,single_address
9,2025,Sidewalk,10446 S AVENUE G; 10442 S AVENUE G,13110.27,unknown,multi_location
9,2025,Sidewalk,10616 S AVENUE H,5794.71,unknown,single_address
10,2025,Sidewalk,10636-10652 S AVENUE O,31012.55,line,address_range
10,2025,Sidewalk,10701 S AVENUE O,18711.49,unknown,single_address
10,2025,Sidewalk,10754 S AVENUE O,5364.23,unknown,single_address
10,2025,Sidewalk,11100 S EWING AVE,20928.24,unknown,single_address
10,2025,Sidewalk,11329 S AVENUE N,5576.35,unknown,single_address
10,2025,Sidewalk,11509 S AVENUE L,478.99,unknown,single_address
10,2025,Sidewalk,13104 S AVENUE O,5226.68,unknown,single_address
10,2025,Sidewalk,13116 S MUSKEGON AVE,4406.64,unknown,single_address
10,2025,Sidewalk,13293 S RIVERDALE AVE,16961.14,unknown,single_address
10,2025,Sidewalk,13431 S BURLEY AVE,4469.37,unknown,single_address
10,2025,Sidewalk,3248 E 133RD ST,56717.03,unknown,single_address
10,2025,Sidewalk,9523-9527 S MUSKEGON AVE,29682.0,line,address_range
10,2025,Sidewalk,9811-9823 S MUSKEGON AVE,40776.48,line,address_range
10,2025,Street Light Upgrade,ON E 96TH ST FROM S MARQUETTE AVE (2700 E) TO S ESCANABA AVE,14800.0,line,street_segment
10,2025,Street Resurfacing,ON E 136TH PL FROM 344 E TO S INDIANA AVE,84114.97,line,street_segment
10,2025,Street Resurfacing,ON E 97TH ST FROM S ESCANABA AVE (2900 E) TO S EXCHANGE AVE,35143.05,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE E FROM E 106TH ST (10599 S) TO E 107TH ST,59398.04,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE H FROM E 116TH ST (11600 S) TO E 117TH ST,78560.11,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE J FROM E 115TH ST (11500 S) TO E 116TH ST,61662.7,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE K FROM E 135TH ST (13500 S) TO E 136TH ST,36934.25,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE L FROM E 100TH ST (10000 S) TO E 101ST ST,68323.52,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE L FROM E 101ST ST (10100 S) TO E 104TH ST,234251.93,line,street_segment
10,2025,Street Resurfacing,ON S AVENUE M FROM E 103RD ST (10300 S) TO E 104TH ST,75641.32,line,street_segment
10,2025,Street Resurfacing,ON S ESCANABA AVE FROM E 85TH ST (8500 S) TO E 86TH ST,63592.93,line,street_segment
10,2025,Street Resurfacing,ON S EXCHANGE AVE FROM E 130TH ST (13000 S) TO E 131ST ST,60071.81,line,street_segment
10,2025,Street Speed Hump,ON E 108TH ST FROM S AVENUE E (3900 E) TO S AVENUE D,2440.0,line,street_segment
10,2025,Street Speed Hump,ON E 109TH ST FROM S BENSLEY AVE (2500 E) TO S TORRENCE AVE,7320.0,line,street_segment
10,2025,Street Speed Hump,ON E 131ST ST FROM S BURLEY AVE (3230 E) TO S BUFFALO AVE,2440.0,line,street_segment
10,2025,Street Speed Hump,ON E 131ST ST FROM S ST LAWRENCE AVE (600 E) TO S CHAMPLAIN AVE,2440.0,line,street_segment
10,2025,Street Speed Hump,ON S AVENUE J FROM E 115TH ST (11500 S) TO E 116TH ST,4880.0,line,street_segment
10,2025,Street Speed Hump,ON S BAKER AVE FROM E 83RD PL (8300 S) TO S BRANDON AVE,12200.0,line,street_segment
10,2025,Street Speed Hump,ON S FORRESTVILLE AVE FROM E 131ST ST (13100 S) TO E 133RD ST,4880.0,line,street_segment
10,2025,Street Speed Hump,ON S GREEN BAY AVE FROM E 105TH ST (10500 S) TO E 106TH ST,4880.0,line,street_segment
10,2025,Street Speed Hump,ON S HOUSTON AVE FROM E 130TH ST (13000 S) TO E 131ST ST,4880.0,line,street_segment
10,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
10,2025,Unknown,WARD COMMITTED 2025 TOTAL,1385494.32,unknown,unresolvable_text
10,2025,Unknown,WARD 2025 BALANCE,114505.68,unknown,unresolvable_text
10,2025,Alley Apron,2812 S PRINCETON AVE,9296.81,unknown,single_address
10,2025,Alley Apron,842 W 34TH ST,9350.14,unknown,single_address
10,2025,Alley Apron,ON W 36TH ST FROM S LOWE AVE (630 W) TO S WALLACE ST,33482.96,line,street_segment
10,2025,Alley Resurfacing,3402 S MORGAN ST; W 34TH PL & S MORGAN ST; W 32ND PL & S CARPENTER ST,77926.41,point,intersection
10,2025,Alley Resurfacing,S BONFIELD ST & W 31ST ST&S LYMAN ST & S KEELEY ST,4078.87,polygon,alley_block_polygon
10,2025,Alley Resurfacing,S LOWE AVE & W 25TH PL&W 26TH ST & S WALLACE ST,37137.74,polygon,alley_block_polygon
10,2025,Alley Resurfacing,S MORGAN ST & W 32ND PL&W 32ND ST & S ABERDEEN ST; 3216 S MORGAN ST,26667.13,polygon,alley_block_polygon
10,2025,Alley Speed Hump,S ASHLAND AVE & W 32ND ST&W 32ND PL & S PAULINA ST,3625.0,polygon,alley_block_polygon
10,2025,Concrete Alley,W 35TH ST & S LOWE AVE&S UNION AVE & W 36TH ST; 3549 S UNION AVE,67028.53,polygon,alley_block_polygon
10,2025,Curb & Gutter,3402 S MAY ST,15512.81,unknown,single_address
10,2025,Curb & Gutter,ON W 32ND PL FROM 1338 W TO S BENSON ST,87035.49,line,street_segment
10,2025,Floodlight,424 W 42ND PL,950.0,unknown,single_address
10,2025,Unknown,533 W 27TH ST,10000.0,unknown,single_address
10,2025,Unknown,Miscellaneous CDOT Projects (2025) ON W 29TH ST FROM S HALSTED ST (800 W) TO S POPLAR AVE,101517.73,line,street_segment
10,2025,Pedestrian Refuge Island,ON S CANAL ST FROM 2210 S TO S ARCHER AVE,50000.0,line,street_segment
10,2025,Sidewalk,1231 W 31ST PL,3533.84,unknown,single_address
10,2025,Sidewalk,1738 W 34TH ST,4142.11,unknown,single_address
10,2025,Sidewalk,2223 S PRINCETON AVE,3898.83,unknown,single_address
10,2025,Sidewalk,232 W 25TH PL,3833.87,unknown,single_address
10,2025,Sidewalk,256 W 25TH PL,11499.78,unknown,single_address
11,2025,Sidewalk,3055 S BROAD ST,4124.74,unknown,single_address
11,2025,Sidewalk,336 W 25TH PL,3660.43,unknown,single_address
11,2025,Sidewalk,3529 S UNION AVE,7254.69,unknown,single_address
11,2025,Sidewalk,3637 S HALSTED ST,3801.36,unknown,single_address
11,2025,Sidewalk,3640 S MARSHFIELD AVE,4178.88,unknown,single_address
11,2025,Sidewalk,3801 S EMERALD AVE,3269.86,unknown,single_address
11,2025,Sidewalk,3818 S LOWE AVE,2629.25,unknown,single_address
11,2025,Street Bump Outs,W 33RD ST & S WOOD ST,16000.0,point,intersection
11,2025,Street Bump Outs,W 37TH ST & S LOWE AVE,38147.85,point,intersection
11,2025,Street Cul-de-Sac,W 23RD ST & S CANAL ST,156440.0,point,intersection
11,2025,Street Light Upgrade,3408-3421 S ABERDEEN ST,500.0,line,address_range
11,2025,Street Light Upgrade,3741 S PARNELL AVE,500.0,unknown,single_address
11,2025,Street Light Upgrade,449 W 42ND PL,7400.0,unknown,single_address
11,2025,Street Light Upgrade,715 W 37TH ST; 3700 S UNION AVE,500.0,unknown,multi_location
11,2025,Street Resurfacing,ON S LOWE AVE FROM W 37TH ST (3700 S) TO W 38TH ST,69761.58,line,street_segment
11,2025,Street Resurfacing,ON S LYMAN ST FROM S THROOP ST (2900 S) TO S LOCK ST,276462.84,line,street_segment
11,2025,Street Resurfacing,ON S MARY ST FROM S ARCHER AVE (2700 S) TO S HOEY ST,22548.1,line,street_segment
11,2025,Street Resurfacing,ON S NORMAL AVE FROM W ROOT ST (4130 S) TO W 43RD ST,127802.98,line,street_segment
11,2025,Street Resurfacing,ON W 32ND ST FROM S HALSTED ST (800 W) TO S LITUANICA AVE,90575.21,line,street_segment
11,2025,Street Speed Hump,ON S LOWE AVE FROM W 33RD ST (3300 S) TO W 35TH ST,9760.0,line,street_segment
11,2025,Street Speed Hump,ON S NORMAL AVE FROM W 31ST ST (3100 S) TO W 32ND ST,4880.0,line,street_segment
11,2025,Street Speed Hump,ON S WALLACE ST FROM W ROOT ST (4150 S) TO W 43RD ST,7320.0,line,street_segment
11,2025,Street Speed Hump,ON W 37TH ST FROM 409 W TO S NORMAL AVE,4880.0,line,street_segment
11,2025,Street Speed Hump,ON W 38TH ST FROM 414 W TO S NORMAL AVE,2440.0,line,street_segment
11,2025,Viaduct Improvement,S CLARK ST & W CERMAK RD,18778.95,point,intersection
11,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
11,2025,Unknown,WARD COMMITTED 2025 TOTAL,1444134.77,unknown,unresolvable_text
11,2025,Unknown,WARD 2025 BALANCE,55865.23,unknown,unresolvable_text
11,2025,Alley Resurfacing,S CHRISTIANA AVE & S ARCHER AVE&W 46TH ST & S SPAULDING AVE,70693.36,polygon,alley_block_polygon
11,2025,Alley Resurfacing,S WINCHESTER AVE & W 35TH ST&W 36TH ST & S WOLCOTT AVE,6627.62,polygon,alley_block_polygon
11,2025,Concrete Alley,S SEELEY AVE & W 33RD ST&W 34TH ST & S DAMEN AVE; 3345-3349 S SEELEY AVE,33803.49,polygon,alley_block_polygon
11,2025,Curb & Gutter,4637 S HOMAN AVE,4301.67,unknown,single_address
11,2025,Curb & Gutter,ON S MARSHFIELD AVE FROM W 42ND ST (4200 S) TO W 43RD ST,160000.0,line,street_segment
11,2025,Sidewalk,4101 S ALBANY AVE,16295.26,unknown,single_address
11,2025,Sidewalk,4226 S CALIFORNIA AVE,4819.31,unknown,single_address
11,2025,Street Cul-de-Sac,ON W 36TH ST FROM S WESTERN BLVD (2350 W) TO S WESTERN AVE,130000.0,line,street_segment
11,2025,Street Light Upgrade,3610 S SEELEY AVE,500.0,unknown,single_address
11,2025,Street Resurfacing,ON S CAMPBELL AVE FROM S ARCHER AVE (3800 S) TO W PERSHING RD,47802.51,line,street_segment
11,2025,Street Resurfacing,ON S HAMILTON AVE FROM W 33RD ST (3300 S) TO W 35TH ST,113556.34,line,street_segment
11,2025,Street Resurfacing,ON S MARSHFIELD AVE FROM W 42ND ST (4200 S) TO W 43RD ST,101730.41,line,street_segment
11,2025,Street Resurfacing,ON S ROCKWELL ST FROM S ARCHER AVE (3850 S) TO W 37TH PL,92511.78,line,street_segment
11,2025,Street Resurfacing,ON S SEELEY AVE FROM W 33RD ST (3300 S) TO W 34TH ST,55653.68,line,street_segment
11,2025,Street Resurfacing,ON S TALMAN AVE FROM W 42ND ST (4200 S) TO W POPE JOHN PAUL II DR,65066.98,line,street_segment
11,2025,Street Resurfacing,ON W 37TH PL FROM S ASHLAND AVE (1600 W) TO S PAULINA ST,52387.13,line,street_segment
11,2025,Street Speed Hump,ON S ALBANY AVE FROM W 41ST ST (4100 S) TO W 41ST PL,2440.0,line,street_segment
11,2025,Street Speed Hump,ON S HOYNE AVE FROM W 33RD ST (3300 S) TO W 34TH ST,4880.0,line,street_segment
11,2025,Street Speed Hump,ON S LEAVITT ST FROM W 34TH ST (3400 S) TO W 35TH ST,4880.0,line,street_segment
11,2025,Street Speed Hump,ON W 42ND PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE,4880.0,line,street_segment
12,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
12,2025,Unknown,WARD COMMITTED 2025 TOTAL,1054884.24,unknown,unresolvable_text
12,2025,Unknown,WARD 2025 BALANCE,445115.76,unknown,unresolvable_text
12,2025,Alley Apron,5556 S KOSTNER AVE,32111.86,unknown,single_address
12,2025,Alley Speed Hump,S KILBOURN AVE & W 58TH ST&W 59TH ST & S KENNETH AVE; 5819 S KILBOURN AVE,3625.0,polygon,alley_block_polygon
12,2025,Concrete Alley,5915 S NORMANDY AVE,2554.56,unknown,single_address
12,2025,Concrete Alley,6027 S RUTHERFORD AVE,11670.46,unknown,single_address
12,2025,Concrete Alley,6121 S KOSTNER AVE,18946.7,unknown,single_address
12,2025,Concrete Alley,6126 W 60TH ST; 6144 W 60TH ST,26823.5,unknown,multi_location
12,2025,Curb & Gutter,5626 S OAK PARK AVE,15640.64,unknown,single_address
12,2025,Curb & Gutter,5702 S KEELER AVE,3991.93,unknown,single_address
12,2025,Curb & Gutter,5736 S KENNETH AVE,5624.01,unknown,single_address
12,2025,Curb & Gutter,5746 S MERRIMAC AVE,5628.59,unknown,single_address
12,2025,Curb & Gutter,5805 S NOTTINGHAM AVE; 5834 S NOTTINGHAM AVE,10768.38,unknown,multi_location
12,2025,Curb & Gutter,6105 S MCVICKER AVE; 6148 S MCVICKER AVE,18229.36,unknown,multi_location
12,2025,Curb & Gutter,6147 W 64TH ST,545.42,unknown,single_address
12,2025,Curb & Gutter,6155 S MOODY AVE; 6128 S MOODY AVE,8275.16,unknown,multi_location
12,2025,Curb & Gutter,6159 S MONITOR AVE,11482.98,unknown,single_address
12,2025,Curb & Gutter,6243 S KOLMAR AVE,3213.93,unknown,single_address
12,2025,Curb & Gutter,6245 S RUTHERFORD AVE,5790.43,unknown,single_address
12,2025,Curb & Gutter,6504 W 60TH ST,9359.7,unknown,single_address
12,2025,Curb & Gutter,6846 W 64TH PL; 6842 W 64TH PL,13741.2,unknown,multi_location
